E_eV,Sig_b
346560,6.92079
346700,5.61609
346840,5.54529
346980,5.37099
347120,5.26018
347260,4.37328
347400,3.84748
347540,4.05228
347680,3.41498
347820,3.71247
347960,3.72857
348100,3.40857
348240,3.79937
348380,4.25026
348520,4.81836
348670,6.05646
348810,6.55546
348950,7.59596
349090,7.24855
349230,6.57865
349370,7.07215
349520,7.21675
349660,7.36895
349800,7.78494
349940,7.57484
350000,7.38534
350080,7.13264
350230,6.16564
350370,6.23224
350510,5.57113
350650,5.14863
350800,5.07193
350940,4.74943
351080,5.77163
351220,6.24223
351370,5.82542
351510,5.04552
351650,4.71262
351800,4.53682
351940,4.23802
352080,3.85472
352230,4.60112
352370,4.81681
352510,5.49301
352660,5.40041
352800,4.27211
352940,3.60221
353090,3.42171
353230,3.5849
353380,3.3907
353520,3.7359
353670,3.6005
353810,3.445
353950,3.1157
354100,2.97209
354240,3.27159
354390,3.15639
354530,3.49689
354680,3.69689
354820,3.99199
354970,4.94848
355110,5.90948
355260,6.59298
355400,6.21188
355550,5.84588
355690,5.85878
355840,6.35517
355990,5.84377
356130,4.16107
356280,3.48647
356420,3.17387
356570,3.62837
356720,3.89816
356860,4.25036
357010,4.00706
357160,4.03276
357300,4.10226
357450,3.62286
357600,3.47785
357740,3.33195
357890,3.44065
358040,3.11125
358180,3.11645
358330,2.58725
358480,2.43814
358620,2.78974
358770,3.11564
358920,3.60134
359070,4.30124
359220,3.87244
359360,3.45134
359510,3.14023
359660,3.02133
359810,3.68813
359960,4.69573
360100,5.14673
360250,5.76463
360400,6.97002
360550,7.53682
360700,7.67662
360850,7.62652
361000,7.70092
361140,7.80922
361290,7.78731
361440,8.42961
361590,7.91061
361740,7.12971
361890,6.19551
362040,6.39181
362190,6.0011
362340,5.7349
362490,5.6447
362640,5.5901
362790,5.5647
362940,5.84789
363090,6.08409
363240,5.69429
363390,5.15729
363540,4.31729
363690,3.98299
363840,3.74549
363990,4.31748
364140,4.96138
364290,5.51888
364440,6.99958
364590,7.58848
364750,6.50987
364900,5.83007
365050,4.77507
365200,4.32867
365350,3.58627
365500,3.23127
365650,3.74646
365810,4.51846
365960,4.79276
366110,4.06306
366260,3.37506
366410,2.84676
366570,2.36035
366720,2.88005
366870,3.98975
367020,4.74595
367180,5.60095
367330,6.17595
367480,6.03244
367640,6.69494
367790,6.32314
367940,6.35194
368100,5.50294
368250,4.67294
368400,4.58523
368560,3.99083
368710,3.99413
368860,3.86633
369020,4.29493
369170,4.60373
369320,4.35312
369480,4.01352
369630,3.57472
369790,3.56052
369940,2.74682
370100,2.61222
370250,2.28821
370410,2.44131
370560,2.78151
370720,3.60931
370870,3.19211
371030,2.6643
371180,1.8947
371340,2.3842
371490,2.0061
371650,2.6795
371800,3.767
371960,5.15639
372110,5.33439
372270,4.19209
372430,3.25979
372580,3.12219
372740,3.43719
372890,3.57688
373050,3.76378
373210,5.05408
373360,6.50628
373520,6.53798
373680,6.23617
373830,4.96867
373990,4.90907
374150,4.22207
374300,4.18857
374460,4.88187
374620,5.75796
374780,7.42146
374930,7.82596
375090,7.40266
375250,5.66036
375410,5.07726
375560,4.93215
375720,4.37285
375880,4.23525
376040,4.99565
376200,5.90485
376360,6.25014
376510,6.66624
376670,6.42424
376830,6.30324
376990,6.27494
377150,6.58694
377310,6.86903
377470,6.76793
377630,6.31363
377790,5.52323
377950,5.42163
378110,5.16972
378260,4.46592
378420,4.50262
378580,4.09662
378740,3.32952
378900,3.98622
379060,3.93111
379220,4.82771
379390,5.28691
379550,5.39601
379710,4.67881
379870,5.09751
380030,4.9469
380190,5.4738
380350,5.783
380510,5.9719
380670,5.2966
380830,4.95099
380990,5.53209
381160,5.63889
381320,6.24599
381480,6.61359
381640,7.62629
381800,7.09228
381960,5.89818
382130,5.28588
382290,4.80258
382450,4.78908
382610,4.72587
382780,4.50707
382940,4.35537
383100,4.71467
383260,4.76217
383430,4.47167
383590,3.62716
383750,3.97616
383920,3.99596
384080,3.70986
384240,3.34816
384410,3.09835
384570,2.40585
384730,1.76075
384900,2.28025
385060,2.18165
385230,2.68305
385390,4.35724
385550,5.37784
385720,5.82664
385880,5.01614
386050,4.66844
386210,4.10813
386380,4.32843
386540,4.69313
386710,4.49223
386870,3.86503
387040,3.37923
387200,2.98912
387370,2.72602
387530,3.12652
387700,3.88652
387870,4.55262
388030,4.99041
388200,5.58411
388360,5.73631
388530,4.66301
388700,4.51461
388860,4.096
389030,3.3026
389200,2.8065
389360,3.1864
389530,3.9557
389700,4.3843
389860,3.56089
390030,3.52749
390200,3.66139
390360,3.00499
390530,2.73569
390700,2.50288
390870,2.23238
391030,2.50448
391200,2.63168
391370,2.80528
391540,2.57737
391710,2.48057
391880,2.49217
392040,2.64337
392210,1.97307
392380,2.04997
392550,2.82916
392720,3.11456
392890,3.21316
393060,3.38316
393230,3.85666
393400,4.05575
393560,4.38745
393730,4.23305
393900,3.16975
394070,2.56245
394240,2.13544
394410,2.58404
394580,2.61434
394750,2.68824
394920,3.12634
395090,3.20704
395270,4.24143
395440,5.32953
395610,6.11073
395780,5.51713
395950,3.72203
396120,3.18742
396290,3.17762
396460,3.53642
396630,3.92672
396800,4.62212
396980,4.98911
397150,5.23011
397320,5.37521
397490,5.44561
397660,6.05371
397840,5.6949
398010,5.7169
398180,5.7705
398350,5.0517
398530,4.9601
398700,4.18049
398870,4.29679
399040,3.89729
399220,3.52549
399390,3.77809
399560,3.52449
399740,3.42308
399910,3.28308
400000,3.09858
400080,2.93458
400260,3.02098
400430,2.56518
400610,2.24678
400780,2.12027
400950,1.77387
401130,1.99867
401300,2.42457
401480,2.32047
401650,1.89667
401830,1.09977
402000,1.03997
402180,1.43846
402350,2.07046
402530,3.26586
402700,3.80556
402880,3.89726
403050,3.48596
403230,2.25626
403410,1.71446
403580,0.956634
403760,1.58385
403930,2.25515
404110,3.15495
404290,4.54615
404460,3.86435
404640,3.22615
404820,3.09764
404990,3.05134
405170,3.08894
405350,3.24674
405520,3.42244
405700,3.81214
405880,3.47404
406060,2.94584
406230,1.47683
406410,1.12973
406590,1.22813
406770,2.30823
406950,3.91183
407120,5.80403
407300,6.88083
407480,5.29542
407660,4.09742
407840,3.71622
408020,3.00012
408200,2.37562
408380,1.82242
408550,1.45792
408730,1.18342
408910,0.959925
409090,0.873074
409270,0.995472
409450,1.13141
409630,1.56261
409810,1.73751
409990,1.79461
410170,1.94811
410350,2.0995
410530,2.2635
410710,3.3888
410890,4.0069
411080,4.1441
411260,4.2429
411440,4.2227
411620,4.496
411800,4.86809
411980,5.07659
412160,5.75919
412350,5.83459
412530,5.45069
412710,5.35209
412890,5.81029
413070,5.99218
413260,6.97058
413440,7.08068
413620,7.42928
413800,7.48578
413990,6.11158
414170,5.43148
414350,5.53417
414530,4.98877
414720,4.51807
414900,4.40287
415080,3.35327
415270,4.10577
415450,4.98357
415640,5.07927
415820,5.19956
416000,4.77926
416190,4.97186
416370,5.31226
416560,5.76516
416740,4.78496
416930,3.62936
417110,2.67185
417300,2.30705
417480,1.96935
417670,1.66315
417850,2.01285
418040,2.25865
418220,1.85935
418410,0.672886
418590,0.408014
418780,0.620823
418970,0.484222
419150,0.89554
419340,1.45644
419530,2.29634
419710,2.59014
419900,3.40783
420090,4.81423
420270,4.87303
420460,5.74323
420650,6.04953
420830,6.02793
421020,5.62633
421210,4.93633
421400,4.97242
421580,5.84092
421770,6.53492
421960,6.99322
422150,7.46122
422340,6.97932
422530,5.92422
422710,4.77731
422900,4.25641
423090,4.68241
423280,5.01691
423470,5.61811
423660,5.83231
423850,5.87561
424040,5.7259
424230,5.0936
424420,4.5238
424610,4.2891
424800,4.0813
424990,4.4103
425180,4.6472
425370,4.65529
425560,4.50709
425750,4.11269
425940,4.02419
426130,3.47059
426320,3.19689
426510,3.76539
426700,4.38948
426900,5.04338
427090,5.56288
427280,5.91118
427470,5.62328
427660,5.87638
427850,6.15108
428050,6.71918
428240,7.50087
428430,6.36477
428620,5.78217
428820,4.95687
429010,4.89187
429200,5.00867
429400,5.22357
429590,5.03756
429780,5.27276
429980,5.53806
430170,6.25856
430360,5.08836
430560,3.65866
430750,3.62096
430940,3.62645
431140,4.20155
431330,3.82445
431530,2.97155
431720,2.55065
431920,2.67685
432110,2.44505
432310,2.23574
432500,2.63994
432700,2.75974
432890,2.91934
433090,3.22904
433280,3.82144
433480,4.16874
433680,4.15773
433870,3.28573
434070,3.16983
434270,3.22513
434460,3.61703
434660,3.65873
434850,3.60563
435050,4.60652
435250,4.26612
435450,4.70062
435640,5.46832
435840,6.33192
436040,6.11612
436240,6.58012
436430,5.71251
436630,4.59271
436830,3.96931
437030,3.09551
437230,3.50941
437430,4.09081
437620,5.20991
437820,5.7347
438020,6.064
438220,6.1288
438420,5.8915
438620,5.39
438820,4.4828
439020,4.4271
439220,4.33369
439420,5.13919
439620,5.68879
439820,6.58089
440020,6.26979
440220,5.36229
440420,4.63308
440620,3.78098
440820,3.30828
441020,2.73788
441220,3.47158
441420,3.93078
441630,4.18278
441830,4.02587
442030,4.16497
442230,3.92937
442430,4.62067
442630,4.92397
442840,4.80777
443040,4.30407
443240,3.93946
443440,3.79266
443650,4.01776
443850,4.82766
444050,4.85526
444260,4.66846
444460,4.74846
444660,4.21495
444870,3.82725
445070,3.47165
445270,4.25785
445480,4.75445
445680,4.90165
445890,5.25584
446090,5.08664
446300,4.61704
446500,4.75314
446710,4.95064
446910,4.20834
447120,3.30674
447320,2.93723
447530,3.59393
447730,4.07833
447940,4.02573
448140,4.13073
448350,4.31143
448560,4.14973
448760,3.78942
448970,3.87992
449170,5.00502
449380,5.80682
449590,5.79172
449800,5.09122
450000,4.06782
450210,3.62261
450420,3.96851
450620,3.77081
450830,3.27231
451040,2.70551
451250,2.72211
451460,2.4099
451660,2.209
451870,2.9586
452080,3.2812
452290,3.6901
452500,4.9983
452710,6.4198
452920,7.63229
453130,7.35959
453340,5.35719
453550,3.61089
453760,2.99049
453970,2.63449
454180,2.69108
454390,2.99058
454600,3.20338
454810,3.55468
455020,3.74408
455230,3.45938
455440,2.87158
455650,2.81037
455860,3.17837
456070,3.32577
456280,3.80057
456500,3.21517
456710,3.28747
456920,3.53516
457130,4.06916
457340,4.81676
457560,4.75156
457770,4.47596
457980,4.50056
458190,4.68336
458410,4.64835
458620,4.58715
458830,4.37785
459050,5.21475
459260,4.92895
459470,4.88875
459690,5.16104
459900,5.39134
460120,4.51324
460330,4.37164
460540,4.54604
460760,4.80694
460970,4.69813
461190,4.39403
461400,4.98473
461620,5.32563
461830,4.99763
462050,4.42803
462270,4.40713
462480,4.09082
462700,4.41562
462910,4.37092
463130,4.62672
463350,5.09302
463560,5.46402
463780,5.98081
464000,6.18781
464210,6.35881
464430,6.25381
464650,5.70851
464870,6.26691
465080,6.22951
465300,6.2915
465520,6.5931
465740,7.0717
465960,6.4043
466170,6.3063
466390,5.1588
466610,4.92209
466830,4.64799
467050,4.26699
467270,3.78219
467490,4.11989
467710,4.94879
467930,5.60888
468150,7.04498
468370,7.29978
468590,6.72488
468810,6.22498
469030,6.40248
469250,6.20797
469470,5.43637
469690,4.80207
469910,4.54457
470130,4.21597
470350,4.46977
470570,4.85737
470800,5.25396
471020,5.56566
471240,5.24226
471460,4.99126
471680,4.37056
471910,4.34105
472130,4.34845
472350,4.57105
472580,4.69995
472800,4.77355
473020,4.57105
473240,4.74105
473470,5.25674
473690,5.91494
473920,6.20024
474140,5.98134
474360,5.81464
474590,5.47354
474810,5.25813
475040,5.19263
475260,5.73083
475490,6.20613
475710,6.73573
475940,6.51173
476160,5.72322
476390,5.01252
476610,5.30302
476840,6.07622
477070,6.21962
477290,6.59042
477520,7.02511
477750,6.80091
477970,5.29531
478200,4.52931
478430,4.31281
478650,4.35951
478880,3.9436
479110,3.7777
479340,4.1085
479560,4.5008
479790,4.9435
480020,4.8739
480250,5.23339
480480,5.42699
480710,5.44179
480940,5.25729
481160,4.60359
481390,4.50439
481620,4.29488
481850,4.15228
482080,4.50818
482310,3.83318
482540,3.64248
482770,3.29858
483000,3.19077
483230,2.49167
483460,2.02807
483690,1.85957
483930,2.35257
484160,2.92477
484390,3.75486
484620,4.77126
484850,5.31276
485080,5.24896
485320,4.97306
485550,3.84236
485780,3.21325
486010,2.62745
486240,2.62505
486480,3.75775
486710,4.76435
486940,5.25625
487180,5.48344
487410,5.53064
487640,4.92904
487880,4.79624
488110,4.79254
488350,4.34663
488580,4.41913
488820,4.05883
489050,4.35133
489280,4.31453
489520,4.40063
489760,4.76692
489990,4.99572
490230,5.37432
490460,5.80852
490700,6.11052
490930,6.82282
491170,6.76981
491410,6.09551
491640,5.44141
491880,5.89961
492120,5.62121
492350,5.20281
492590,5.1849
492830,5.2394
493070,5.6677
493300,5.9881
493540,5.5986
493780,6.1068
494020,5.85949
494260,4.91939
494490,4.38429
494730,3.97999
494970,3.57729
495210,3.66999
495450,4.53138
495690,5.01188
495930,5.15158
496170,4.89238
496410,4.43978
496650,5.28107
496890,5.34027
497130,5.36987
497370,4.51337
497610,4.02527
497850,3.56497
498090,3.77316
498340,3.72706
498580,3.91526
498820,3.56456
499060,3.44836
499300,3.44826
499550,2.86275
499790,2.88095
500000,2.56825
500030,2.52355
500270,2.00475
500520,1.60315
500760,2.35845
501000,3.52665
501250,4.73474
501490,4.80154
501730,4.40324
501980,4.49494
502220,4.72424
502470,4.14494
502710,3.09074
502960,2.22224
503200,1.34274
503450,1.78263
503690,2.97843
503940,3.57763
504180,4.49973
504430,5.24463
504670,5.77403
504920,5.90863
505170,5.91323
505410,5.46683
505660,5.13103
505910,4.90412
506150,4.68792
506400,4.28472
506650,4.38102
506900,4.10402
507140,4.32852
507390,4.39302
507640,4.58422
507890,4.12971
508140,3.75311
508390,4.01981
508640,4.26191
508880,4.95131
509130,4.49101
509380,4.39671
509630,4.53531
509880,4.78821
510130,4.73611
510380,4.1495
510630,4.0658
510880,4.624
511140,5.9569
511390,6.187
511640,5.6879
511890,4.9749
512140,4.3504
512390,4.4928
512640,4.70489
512900,5.09389
513150,5.03889
513400,5.33189
513650,4.60689
513910,3.98999
514160,4.12339
514410,4.44679
514670,5.04209
514920,5.36048
515170,5.51688
515430,4.97328
515680,4.77228
515930,4.52818
516190,4.63188
516440,4.18918
516700,3.76838
516950,2.87048
517210,2.28317
517460,2.57577
517720,3.96907
517980,4.89867
518230,5.75627
518490,4.96797
518740,4.81227
519000,4.49047
519260,4.17487
519510,4.43036
519770,4.14536
520030,4.04466
520290,3.37526
520540,3.30476
520800,3.55686
521060,3.90526
521320,4.07916
521580,4.23906
521840,4.13635
522090,4.37875
522350,4.31185
522610,4.01135
522870,2.99125
523130,2.55315
523390,2.63915
523650,2.86255
523910,4.68094
524170,5.84504
524430,5.80754
524690,4.54144
524960,3.87054
525220,3.26374
525480,3.26044
525740,3.62064
526000,3.91544
526260,4.09713
526530,4.83133
526790,4.85493
527050,4.43513
527310,3.73583
527580,3.16013
527840,2.69093
528100,2.49173
528370,1.77383
528630,1.81302
528890,1.36402
529160,1.31432
529420,1.53842
529690,2.72752
529950,3.50812
530220,4.80412
530480,5.49852
530750,6.13801
531010,6.15201
531280,5.65001
531540,4.50851
531810,3.77211
532080,3.63371
532340,3.08401
532610,2.56261
532880,2.45541
533140,2.1734
533410,2.6001
533680,3.8099
533950,4.8307
534210,5.2121
534480,5.3969
534750,5.3466
535020,5.4836
535290,4.83029
535560,4.25719
535830,4.13429
536100,3.83599
536370,3.38669
536640,3.11079
536900,3.68659
537180,3.70229
537450,3.07399
537720,2.74798
537990,2.79438
538260,3.16058
538530,3.21518
538800,3.67468
539070,3.49428
539340,3.64308
539620,4.17948
539890,4.65367
540160,4.85437
540430,4.56437
540710,4.44127
540980,4.13607
541250,3.80947
541530,4.26607
541800,4.30607
542070,3.02626
542350,2.35196
542620,2.17676
542900,2.66216
543170,3.16216
543450,3.36676
543720,3.24696
544000,3.26646
544270,3.28336
544550,3.01425
544820,3.10405
545100,3.11995
545380,2.75285
545650,2.73595
545930,2.32935
546210,1.52555
546480,1.94535
546760,2.59024
547040,3.45584
547320,4.36104
547590,4.77004
547870,5.19114
548150,5.23954
548430,5.17264
548710,5.10074
548990,4.33523
549270,3.13863
549550,2.93693
549830,3.10233
550110,3.23623
550390,3.49403
550670,3.28663
550950,3.11503
551230,2.78872
551510,3.27682
551790,3.73412
552070,3.83942
552350,3.19882
552640,2.59792
552920,2.03802
553200,2.23812
553480,2.45751
553770,3.10881
554050,2.51721
554330,2.15681
554620,1.94061
554900,2.77361
555180,3.18101
555470,3.55091
555750,4.2719
556040,4.562
556320,4.3296
556610,4.0284
556890,4.317
557180,5.3301
557460,5.6145
557750,4.9703
558030,3.67049
558320,2.70849
558610,2.36049
558890,2.05859
559180,2.10859
559470,2.60269
559750,3.16209
560040,3.15089
560330,3.12708
560620,4.04558
560910,5.12688
561200,5.71768
561480,5.77938
561770,5.72718
562060,5.39738
562350,5.14618
562640,5.12297
562930,4.88187
563220,4.82267
563510,4.92837
563800,4.87327
564090,4.83127
564380,5.33477
564670,5.07767
564970,4.15106
565260,4.63156
565550,5.41696
565840,5.59416
566130,5.17526
566430,4.87286
566720,4.52846
567010,4.13256
567310,3.58265
567600,3.44345
567890,3.56515
568190,3.43325
568480,3.41985
568770,3.78045
569070,3.62505
569360,2.78714
569660,2.33254
569950,2.60314
570250,3.53174
570550,4.02494
570840,3.92184
571140,3.69244
571430,4.25234
571730,4.37353
572030,4.29963
572330,4.02573
572620,4.18413
572920,3.79523
573220,3.65463
573520,3.87053
573810,4.23413
574110,4.19192
574410,3.47762
574710,2.97972
575010,2.98342
575310,3.51882
575610,4.11442
575910,4.65082
576210,5.29941
576510,5.42831
576810,4.96471
577110,4.79211
577410,4.59701
577710,4.75791
578010,4.92771
578320,4.87501
578620,4.2127
578920,4.2176
579220,3.8137
579530,3.8519
579830,3.524
580130,3.8675
580440,3.9262
580740,4.32029
581040,4.08989
581350,3.41459
581650,2.92399
581960,2.56569
582260,1.97989
582570,1.60299
582870,1.85819
583180,2.12588
583480,3.38328
583790,4.37608
584100,4.70918
584400,5.17198
584710,5.45998
585020,5.16068
585320,5.88847
585630,5.75017
585940,5.12507
586250,4.63077
586560,4.28857
586860,4.51737
587170,4.46207
587480,4.44867
587790,4.55796
588100,4.21356
588410,4.03916
588720,3.70936
589030,3.13936
589340,2.83166
589650,2.95096
589960,2.76025
590270,3.30095
590580,3.72855
590900,3.61485
591210,3.53355
591520,3.40295
591830,3.51905
592150,4.01984
592460,4.61874
592770,4.17654
593090,4.03594
593400,4.36444
593710,4.88504
594030,5.36404
594340,5.02674
594660,4.31143
594970,4.25173
595290,4.19123
595600,4.34103
595920,4.34643
596230,3.95993
596550,3.31573
596870,2.76062
597180,2.92312
597500,3.18222
597820,2.89562
598130,2.62272
598450,2.92122
598770,3.40472
599090,3.95531
599410,4.45891
599730,4.23871
600000,4.50851
600040,4.54851
600360,4.88011
600680,5.27041
601000,4.31861
601320,3.58061
601640,3.39911
601960,3.6815
602280,3.5757
602610,3.2065
602930,3.0392
603250,3.5402
603570,4.1616
603890,4.2451
604210,4.84
604540,4.6047
604860,4.0478
605180,3.3975
605510,2.8088
605830,2.37649
606150,2.04319
606480,1.71859
606800,1.68879
607130,2.10789
607450,3.01599
607780,3.61089
608100,3.58239
608430,3.52849
608750,3.35299
609080,4.02989
609410,4.23029
609730,3.95518
610060,3.77908
610390,3.70848
610720,3.26828
611040,3.25858
611370,2.92888
611700,3.42258
612030,3.46188
612360,2.87618
612690,2.77438
613020,2.86848
613340,3.59738
613670,3.81477
614000,3.71297
614340,3.88477
614670,4.21367
615000,4.14347
615330,4.01687
615660,3.96567
615990,3.77607
616320,3.53517
616660,3.72877
616990,4.02807
617320,3.90487
617650,3.73686
617990,3.52016
618320,3.66526
618660,3.80226
618990,4.30046
619320,4.96556
619660,4.98736
619990,4.84616
620330,4.76766
620660,5.16726
621000,5.25256
621340,5.58435
621670,5.04815
622010,4.79325
622350,4.39955
622680,4.34255
623020,4.74385
623360,4.46695
623700,4.05555
624040,4.15215
624370,4.25265
624710,4.18545
625050,3.49494
625390,3.66854
